anio,id_region,region,renta_media_hogar,renta_media_hogar_unidad,pbi_per_capita,pbi_per_capita_unidad,densidad_pobl,densidad_pobl_unidad,poblacion_total,poblacion_total_unidad,tasa_criminalidad,tasa_criminalidad_unidad,tasa_pobreza,tasa_pobreza_unidad,hdi,hdi_unidad
2012-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32200,EUR_HAB,194.2,PER_KM2,NA,NA,NA,P_HTHAB,8.8,PC,0.912,Indice
2012-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32200,EUR_HAB,194.2,PER_KM2,NA,NA,542.29,P_HTHAB,8.8,PC,0.912,Indice
2012-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32200,EUR_HAB,194.2,PER_KM2,NA,NA,191.63,P_HTHAB,8.8,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,0.59,P_HTHAB,10.9,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,122.38,P_HTHAB,10.9,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,NA,P_HTHAB,10.9,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,568.82,P_HTHAB,10.9,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,2956.58,P_HTHAB,10.9,PC,0.912,Indice
2013-01-01,ITH5,Emilia-Romagna,22900,EUR_HAB,32300,EUR_HAB,196.5,PER_KM2,NA,NA,171.15,P_HTHAB,10.9,PC,0.912,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,0.49,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,124.57,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,58.59,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,NA,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,619.11,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,2962.43,P_HTHAB,10.1,PC,0.915,Indice
2014-01-01,ITH5,Emilia-Romagna,23000,EUR_HAB,32900,EUR_HAB,198.1,PER_KM2,4432241,NR,153.61,P_HTHAB,10.1,PC,0.915,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,0.49,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,115.99,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,54.06,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,NA,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,585.37,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,2839.5,P_HTHAB,9.7,PC,0.916,Indice
2015-01-01,ITH5,Emilia-Romagna,23200,EUR_HAB,33500,EUR_HAB,198.2,PER_KM2,4434377,NR,131.87,P_HTHAB,9.7,PC,0.916,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,0.63,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,117.22,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,48.45,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,NA,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,543.73,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,2567.29,P_HTHAB,8.9,PC,0.921,Indice
2016-01-01,ITH5,Emilia-Romagna,23500,EUR_HAB,34500,EUR_HAB,198.1,PER_KM2,4435480,NR,110.32,P_HTHAB,8.9,PC,0.921,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,0.4,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,122.95,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,47.45,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,NA,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,493.34,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,2388.8,P_HTHAB,10.5,PC,0.925,Indice
2017-01-01,ITH5,Emilia-Romagna,24300,EUR_HAB,35500,EUR_HAB,201.5,PER_KM2,4439768,NR,102.68,P_HTHAB,10.5,PC,0.925,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,0.4,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,124.26,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,45.77,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,NA,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,479.56,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,2143.34,P_HTHAB,10.1,PC,0.931,Indice
2018-01-01,ITH5,Emilia-Romagna,24800,EUR_HAB,36200,EUR_HAB,201.7,PER_KM2,4445920,NR,84.33,P_HTHAB,10.1,PC,0.931,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,0.49,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,126.38,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,40.86,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,NA,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,413.91,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,1908.98,P_HTHAB,10.9,PC,0.934,Indice
2019-01-01,ITH5,Emilia-Romagna,24900,EUR_HAB,36500,EUR_HAB,201.9,PER_KM2,4459453,NR,80.39,P_HTHAB,10.9,PC,0.934,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,0.31,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,105.93,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,37.59,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,NA,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,289.44,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,1281.4,P_HTHAB,8.5,PC,0.927,Indice
2020-01-01,ITH5,Emilia-Romagna,23300,EUR_HAB,34100,EUR_HAB,201.9,PER_KM2,4464119,NR,61.76,P_HTHAB,8.5,PC,0.927,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,0.68,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,119.85,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,47.69,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,NA,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,304.74,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,1344.47,P_HTHAB,9.6,PC,0.937,Indice
2021-01-01,ITH5,Emilia-Romagna,25200,EUR_HAB,38100,EUR_HAB,201.5,PER_KM2,4438937,NR,62.31,P_HTHAB,9.6,PC,0.937,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,0.47,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,129.53,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,46.71,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,NA,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,324.52,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,1598.85,P_HTHAB,7.3,PC,0.933,Indice
2022-01-01,ITH5,Emilia-Romagna,26900,EUR_HAB,40700,EUR_HAB,200.6,PER_KM2,4425366,NR,66.89,P_HTHAB,7.3,PC,0.933,Indice
2023-01-01,ITH5,Emilia-Romagna,28400,EUR_HAB,43300,EUR_HAB,200.7,PER_KM2,4437578,NR,NA,P_HTHAB,5.8,PC,0.943,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,1,P_HTHAB,9.2,PC,0.897,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,130.31,P_HTHAB,9.2,PC,0.897,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,NA,P_HTHAB,9.2,PC,0.897,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,297.05,P_HTHAB,9.2,PC,0.897,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,2274.93,P_HTHAB,9.2,PC,0.897,Indice
2008-01-01,ITI1,Toscana,21100,EUR_HAB,28900,EUR_HAB,160.1,PER_KM2,NA,NA,247.43,P_HTHAB,9.2,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,0.66,P_HTHAB,9.6,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,133.74,P_HTHAB,9.6,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,NA,P_HTHAB,9.6,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,329.35,P_HTHAB,9.6,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,2141.22,P_HTHAB,9.6,PC,0.897,Indice
2009-01-01,ITI1,Toscana,20200,EUR_HAB,28100,EUR_HAB,161.1,PER_KM2,NA,NA,228.62,P_HTHAB,9.6,PC,0.897,Indice
2010-01-01,ITI1,Toscana,19800,EUR_HAB,28300,EUR_HAB,161.7,PER_KM2,NA,NA,0.96,P_HTHAB,11.5,PC,0.899,Indice
2010-01-01,ITI1,Toscana,19800,EUR_HAB,28300,EUR_HAB,161.7,PER_KM2,NA,NA,133.76,P_HTHAB,11.5,PC,0.899,Indice
2010-01-01,ITI1,Toscana,19800,EUR_HAB,28300,EUR_HAB,161.7,PER_KM2,NA,NA,NA,P_HTHAB,11.5,PC,0.899,Indice
2010-01-01,ITI1,Toscana,19800,EUR_HAB,28300,EUR_HAB,161.7,PER_KM2,NA,NA,348.04,P_HTHAB,11.5,PC,0.899,Indice
2010-01-01,ITI1,Toscana,19800,EUR_HAB,28300,EUR_HAB,161.7,PER_KM2,NA,NA,185.54,P_HTHAB,11.5,PC,0.899,Indice
2011-01-01,ITI1,Toscana,20100,EUR_HAB,29000,EUR_HAB,161.9,PER_KM2,NA,NA,0.63,P_HTHAB,12.4,PC,0.903,Indice
2011-01-01,ITI1,Toscana,20100,EUR_HAB,29000,EUR_HAB,161.9,PER_KM2,NA,NA,136.58,P_HTHAB,12.4,PC,0.903,Indice
2011-01-01,ITI1,Toscana,20100,EUR_HAB,29000,EUR_HAB,161.9,PER_KM2,NA,NA,NA,P_HTHAB,12.4,PC,0.903,Indice
2011-01-01,ITI1,Toscana,20100,EUR_HAB,29000,EUR_HAB,161.9,PER_KM2,NA,NA,448.11,P_HTHAB,12.4,PC,0.903,Indice
2011-01-01,ITI1,Toscana,20100,EUR_HAB,29000,EUR_HAB,161.9,PER_KM2,NA,NA,184.28,P_HTHAB,12.4,PC,0.903,Indice
2012-01-01,ITI1,Toscana,19500,EUR_HAB,28800,EUR_HAB,162.4,PER_KM2,NA,NA,0.33,P_HTHAB,11.4,PC,0.9,Indice
2012-01-01,ITI1,Toscana,19500,EUR_HAB,28800,EUR_HAB,162.4,PER_KM2,NA,NA,137.82,P_HTHAB,11.4,PC,0.9,Indice
2012-01-01,ITI1,Toscana,19500,EUR_HAB,28800,EUR_HAB,162.4,PER_KM2,NA,NA,NA,P_HTHAB,11.4,PC,0.9,Indice
2012-01-01,ITI1,Toscana,19500,EUR_HAB,28800,EUR_HAB,162.4,PER_KM2,NA,NA,533.87,P_HTHAB,11.4,PC,0.9,Indice
2012-01-01,ITI1,Toscana,19500,EUR_HAB,28800,EUR_HAB,162.4,PER_KM2,NA,NA,190.5,P_HTHAB,11.4,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,0.7,P_HTHAB,12.1,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,126.52,P_HTHAB,12.1,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,NA,P_HTHAB,12.1,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,520.01,P_HTHAB,12.1,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,2323.96,P_HTHAB,12.1,PC,0.9,Indice
2013-01-01,ITI1,Toscana,19500,EUR_HAB,28500,EUR_HAB,161.9,PER_KM2,NA,NA,159.47,P_HTHAB,12.1,PC,0.9,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,0.72,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,120.57,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,48.5,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,NA,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,509.32,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,2397.14,P_HTHAB,11.6,PC,0.903,Indice
2014-01-01,ITI1,Toscana,19500,EUR_HAB,29100,EUR_HAB,165.6,PER_KM2,3744293,NR,150.33,P_HTHAB,11.6,PC,0.903,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,0.48,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,109.26,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,43.17,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,NA,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,514.68,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,2262.59,P_HTHAB,9.6,PC,0.905,Indice
2015-01-01,ITI1,Toscana,19800,EUR_HAB,29400,EUR_HAB,165.4,PER_KM2,3739044,NR,133.27,P_HTHAB,9.6,PC,0.905,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,0.61,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,110.78,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,44.15,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,NA,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,466.11,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,2185.08,P_HTHAB,9.6,PC,0.911,Indice
2016-01-01,ITI1,Toscana,20300,EUR_HAB,30200,EUR_HAB,165.2,PER_KM2,3726422,NR,135.3,P_HTHAB,9.6,PC,0.911,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,0.35,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,115.89,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,41.02,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,NA,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,466.01,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,2133.1,P_HTHAB,12.9,PC,0.913,Indice
2017-01-01,ITI1,Toscana,20700,EUR_HAB,30900,EUR_HAB,164,PER_KM2,3721391,NR,134.75,P_HTHAB,12.9,PC,0.913,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,0.35,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,119.24,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,41.69,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,NA,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,495.62,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,2001.92,P_HTHAB,14.4,PC,0.918,Indice
2018-01-01,ITI1,Toscana,21400,EUR_HAB,31700,EUR_HAB,163.7,PER_KM2,3712048,NR,119.54,P_HTHAB,14.4,PC,0.918,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,0.38,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,119.09,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,37.31,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,NA,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,434.79,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,1801.86,P_HTHAB,14.3,PC,0.922,Indice
2019-01-01,ITI1,Toscana,21600,EUR_HAB,33000,EUR_HAB,162.7,PER_KM2,3701343,NR,104.02,P_HTHAB,14.3,PC,0.922,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,0.41,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,99.66,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,31.66,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,NA,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,250.12,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,1089.84,P_HTHAB,14.1,PC,0.915,Indice
2020-01-01,ITI1,Toscana,19500,EUR_HAB,29200,EUR_HAB,162.1,PER_KM2,3692555,NR,70.14,P_HTHAB,14.1,PC,0.915,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,0.27,P_HTHAB,12.4,PC,0.922,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,109.18,P_HTHAB,12.4,PC,0.922,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,32.39,P_HTHAB,12.4,PC,0.922,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,NA,P_HTHAB,12.4,PC,0.922,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,298.68,P_HTHAB,12.4,PC,0.922,Indice
2021-01-01,ITI1,Toscana,21400,EUR_HAB,32500,EUR_HAB,161.9,PER_KM2,3692865,NR,1193.84,P_HTHAB,12.4,PC,0.922,Indice
